Timestamp,Linear_X,Angular_Z
1751508505.408029,0.06527173309348949,0.1
1751508505.5134437,0.06557217513146459,0.1
1751508505.6104448,0.06599292209454853,0.1
1751508505.6216671,0.0642501541483348,0.1
1751508505.6614978,0.06530706476009797,0.1
1751508505.7632987,0.06185213187923019,0.1
1751508505.865366,0.06145134455092058,0.1
1751508505.9690864,0.05992717555975561,0.1
1751508506.066344,0.05885610834155323,0.1
1751508506.1574428,0.05824225719086171,0.1
1751508506.262648,0.057801193449375246,0.1
1751508506.3599966,0.058221311844833125,0.1
1751508506.4671102,0.05839962811124717,0.1
1751508506.5698154,0.0577534902240665,0.1
1751508506.6686857,0.05798417075157489,0.1
1751508506.7679615,0.05781808725453655,0.1
1751508506.8725252,0.05756708195677726,0.1
1751508506.9726741,0.0573077650938168,0.1
1751508507.0787272,0.05716200673864866,0.1
1751508507.1640406,0.05760596873698856,0.1
1751508507.2673614,0.05740629761638321,0.1
1751508507.3711438,0.0573364223517328,0.1
1751508507.4703279,0.05728971086731832,0.1
1751508507.5671518,0.05740454753362272,0.1
1751508507.6607633,0.056692172078467384,0.1
1751508507.7660367,0.057112275334584905,0.1
1751508507.8726037,0.05631063965839313,0.1
1751508507.969094,0.0571694391075451,0.1
1751508508.0686262,0.056271366019797354,0.1
1751508508.1711197,0.0565768032104433,0.1
1751508508.270218,0.055546428789473815,0.1
1751508508.3657088,0.055158380643120536,0.1
1751508508.4659078,0.054981460178391554,0.1
1751508508.5687957,0.05438834592047154,0.1
1751508508.6748567,0.054661677254033564,0.1
1751508508.7750885,0.05448845407273603,0.1
1751508508.8749352,0.05467922109239155,0.1
1751508508.9973984,0.05361694994216507,0.1
1751508509.0821471,0.052872444012299236,0.1
1751508509.195851,0.05232299787613033,0.1
1751508509.2870932,0.05237126427559518,0.1
1751508509.390997,0.052894825019762864,0.1
1751508509.4974766,0.05437019803577055,0.1
1751508509.5829618,0.0536676241420711,0.1
1751508509.6946847,0.054117197194334436,0.1
1751508509.7918706,0.0533325741430292,0.1
1751508509.8970838,0.05385195573296767,0.1
1751508510.0029547,0.05377290257274933,0.1
1751508510.1046417,0.05476815806769278,0.1
1751508510.2045321,0.054472724558213406,0.1
1751508510.3102226,0.05541242296562518,0.1
1751508510.4120378,0.05558020396165461,0.1
1751508510.5170674,0.05667159130695021,0.1
1751508510.6179302,0.056874334119469364,0.1
1751508510.7181077,0.05821148172476168,0.1
1751508510.8120632,0.05916242584076442,0.1
1751508510.9093096,0.0604113526962281,0.1
1751508511.0019474,0.06138109356829095,0.1
1751508511.0719361,0.06404582040672342,0.1
1751508511.1721945,0.06435536845948073,0.1
1751508511.276157,0.06601874513454198,0.1
1751508511.375666,0.06721435622503213,0.1
1751508511.4769979,0.06868535534211677,0.1
1751508511.567255,0.06999445267903516,0.1
1751508511.673646,0.07340342392561681,0.08408290687550095
1751508511.7694597,0.07321471097376366,0.1
1751508511.8717585,0.07617194675762565,0.07544272362927472
1751508511.968622,0.07754748242561726,0.0792379277920708
1751508512.06237,0.07881773143593862,0.07464306925028055
1751508512.1653497,0.08318066897779408,0.03931994904801672
1751508512.2708993,0.08324840336603224,0.06358593034896604
1751508512.370475,0.08695831381736313,0.028609587081290987
1751508512.4647477,0.08838768947287555,0.035832086802123145
1751508512.569408,0.09163747888219902,0.01361177830593232
1751508512.672665,0.09055048930809814,0.04111593049142766
1751508512.7694056,0.09923738235136259,-0.056080085967981405
1751508512.8696344,0.09998948404817437,0.003982302118917801
1751508512.972306,0.09582400748532863,-0.03692281176718399
1751508513.0709054,0.09280825876431154,-0.04253606726611315
