Timestamp,Linear_X,Angular_Z
1751508159.670737,0.06792491842817087,0.09089796580126187
1751508159.7176232,0.06792491842817087,0.09089796580126187
1751508159.7727938,0.06665530885796003,0.09123942732543516
1751508159.8213823,0.06665530885796003,0.09123942732543516
1751508159.8899462,0.07164014500796004,0.08126975502543517
1751508159.944726,0.06803420398800247,0.09126428062543517
1751508159.99629,0.06803420398800247,0.09126428062543517
1751508160.0454895,0.07308668583800247,0.08115931692543517
1751508160.1006522,0.07308668583800247,0.08115931692543517
1751508160.1553442,0.07148543035545851,0.08273267937900369
1751508160.2159019,0.07148543035545851,0.08273267937900369
1751508160.2671466,0.07287070846084588,0.09273699467900369
1751508160.3234153,0.07287070846084588,0.09273699467900369
1751508160.409234,0.07542535152655064,0.08274346747900369
1751508160.5169053,0.07542535152655064,0.08274346747900369
1751508160.5186026,0.07618483293103367,0.09299674757900368
1751508160.5938885,0.08021416547006203,0.08413873399633655
1751508160.7170422,0.08021416547006203,0.08413873399633655
1751508160.7197585,0.07950877489308401,0.07449781539633654
1751508160.8070786,0.07950877489308401,0.07449781539633654
1751508160.8086817,0.08435286035323196,0.06448439849633654
1751508160.8253508,0.08435286035323196,0.06448439849633654
1751508160.898435,0.07898076485257342,0.07443935609633653
1751508160.9490972,0.07898076485257342,0.07443935609633653
1751508161.1040514,0.08249987163659254,0.06306609049303817
1751508161.1452198,0.08166293403722023,0.07305113719303817
1751508161.2262123,0.08166293403722023,0.07305113719303817
1751508161.2519062,0.0820789109735492,0.07191727459835952
1751508161.3301845,0.0820789109735492,0.07191727459835952
1751508161.4139626,0.07972135277856641,0.08191247889835952
1751508161.4279947,0.07972135277856641,0.08191247889835952
1751508161.5309453,0.0791221047857716,0.08342037914979546
1751508161.5328388,0.0791221047857716,0.08342037914979546
1751508161.626348,0.07512594502060271,0.09349463644979546
1751508161.6500125,0.07512594502060271,0.09349463644979546
1751508161.7176313,0.07711817902130606,0.08965506410295075
1751508161.7394433,0.07711817902130606,0.08965506410295075
1751508161.8188987,0.07377618759311187,0.09963573600295075
1751508161.8439004,0.07377618759311187,0.09963573600295075
1751508161.9369388,0.07579473497902758,0.09274056606590933
1751508161.9460585,0.0701815986626852,0.09945696539942522
1751508162.0443516,0.0701815986626852,0.09945696539942522
1751508162.0583596,0.0717294592024983,0.09870159633271791
1751508162.1455474,0.0717294592024983,0.09870159633271791
1751508162.1766458,0.0708504871435903,0.09883394735359831
1751508162.252182,0.0708504871435903,0.09883394735359831
1751508162.3525467,0.06740123012317806,0.09885283700072392
1751508162.3540888,0.06885699863586002,0.09887945878328563
1751508162.4597728,0.06885699863586002,0.09887945878328563
1751508162.4716752,0.0661482571575832,0.09890039648191218
1751508162.5587895,0.0661482571575832,0.09890039648191218
1751508162.5606148,0.0560943309575832,0.08884647028191217
1751508162.669065,0.0560943309575832,0.08884647028191217
1751508162.6709614,0.0460424946575832,0.07879463398191217
1751508162.7468345,0.0460424946575832,0.07879463398191217
1751508162.7825832,0.04148409261077837,0.08280142780403538
1751508162.8326528,0.04148409261077837,0.08280142780403538
1751508162.9058886,0.03154828181077837,0.07286561700403538
1751508162.9477117,0.030893964720446122,0.0756792613029265
1751508162.9946928,0.030893964720446122,0.0756792613029265
1751508163.0572422,0.021019899820446122,0.06580519640292651
1751508163.1125877,0.021019899820446122,0.06580519640292651
1751508163.1676233,0.02232299295156622,0.06786195379570675
1751508163.220047,0.02232299295156622,0.06786195379570675
1751508163.29105,0.01225262695156622,0.057791587795706756
1751508163.3771706,0.01225262695156622,0.057791587795706756
1751508163.3960817,0.015298978340469511,0.05933990126560068
1751508163.478604,0.01123495711397584,0.04977950086560068
1751508163.5632136,0.01123495711397584,0.04977950086560068
1751508163.5696614,0.012547970565131298,0.05097890983092166
1751508163.6908236,0.012547970565131298,0.05097890983092166
1751508163.6922703,0.011534586401644828,0.04099213153092166
1751508163.787994,0.011534586401644828,0.04099213153092166
1751508163.7909462,0.0015464480016448272,0.031003993130921663
1751508163.888053,0.005156340260136486,0.0318216749337166
1751508163.9140224,0.005156340260136486,0.0318216749337166
1751508164.017469,0.0033951165936256297,0.0217694384337166
1751508164.0769293,0.0033951165936256297,0.0217694384337166
1751508164.0783722,0.0037230069925782054,0.022504256635965315
1751508164.181815,0.0037230069925782054,0.022504256635965315
1751508164.2070115,0.0030946894355484682,0.012552069835965315
1751508164.2792757,0.0030946894355484682,0.012552069835965315
1751508164.2954028,0.0030878337509517243,0.01325138967074765
1751508164.3812413,0.0027973560952705414,0.0032494579707476497
1751508164.3941028,0.0027973560952705414,0.0032494579707476497
1751508164.4501069,0.002716598801608918,0.0038862055496281054
1751508164.5007477,0.002716598801608918,0.0038862055496281054
1751508164.5618987,0.002580274215623833,-0.005941798050371896
1751508164.6074104,0.002580274215623833,-0.005941798050371896
1751508164.6775968,0.002497044161630124,-0.005325272696326642
1751508164.7234395,0.002497044161630124,-0.005325272696326642
1751508164.7820606,0.0024696967432429598,-0.015402564296326644
1751508164.8554347,0.002689731117102809,-0.014765506791700836
1751508164.8964045,0.002689731117102809,-0.014765506791700836
1751508164.952641,0.0025147877021071807,-0.024766862491700837
1751508165.020403,0.0025147877021071807,-0.024766862491700837
1751508165.0805192,0.0025216102299506346,-0.024332813513831437
1751508165.126701,0.0025216102299506346,-0.024332813513831437
1751508165.1971164,0.0022402026527605437,-0.03428677011383144
1751508165.2438743,0.0022402026527605437,-0.03428677011383144
1751508165.2933962,0.0024756479877256405,-0.033857145113564996
1751508165.3469975,0.0022375705362018064,-0.043730611813564996
1751508165.4033866,0.0022375705362018064,-0.043730611813564996
1751508165.453413,0.00234699620593874,-0.043278914565616666
1751508165.514221,0.00234699620593874,-0.043278914565616666
1751508165.5730317,0.002331426038963477,-0.04795670279552231
1751508165.6238673,0.002331426038963477,-0.04795670279552231
1751508165.673859,0.0023159586931086407,-0.048003698174363424
1751508165.7779799,0.002415328920245768,-0.048523395928275814
1751508165.8394077,0.002368010961267405,-0.05853840732827582
1751508165.9030514,0.002368010961267405,-0.05853840732827582
1751508165.9482882,0.0022291354232631825,-0.05781852495080305
1751508166.0528626,0.0022291354232631825,-0.05781852495080305
1751508166.0574985,0.002302293828782257,-0.05839890289539226
1751508166.1443584,0.002302293828782257,-0.05839890289539226
1751508166.2352483,0.0020969470544748227,-0.0587519256645285
1751508166.237292,0.0020969470544748227,-0.0587519256645285
1751508166.331361,0.0019578111035094365,-0.059072687839368414
1751508166.344118,0.0019578111035094365,-0.059072687839368414
1751508166.4536047,0.002009809395614576,-0.05934695313167623
1751508166.4742877,0.0015607370712885883,-0.05958783430880809
1751508166.534481,0.0015607370712885883,-0.05958783430880809
1751508166.5747797,0.001350591459038606,-0.05979959213639566
1751508166.6587107,0.001350591459038606,-0.05979959213639566
1751508166.6771574,0.0014331695772075864,-0.05998753194004954
1751508166.752271,0.0014331695772075864,-0.05998753194004954
1751508166.8574328,0.0014093276117475644,-0.06015659490150705
1751508166.8610868,0.0011792379815555554,-0.07021405150150706
1751508166.9585414,0.0011792379815555554,-0.07021405150150706
1751508167.0630822,0.0011067886415165459,-0.06934028839562396
1751508167.066278,0.0011067886415165459,-0.06934028839562396
1751508167.0798028,0.0011328205185063295,-0.06975128746804697
1751508167.1465528,0.0011328205185063295,-0.06975128746804697
1751508167.1820986,0.0012340877470692776,-0.06996663037803509
1751508167.2895873,0.0011876749082124424,-0.0701698074929483
1751508167.2936735,0.0011876749082124424,-0.0701698074929483
1751508167.371358,0.0010198665260052432,-0.07034540316753912
1751508167.454159,0.0010198665260052432,-0.07034540316753912
1751508167.4736624,0.0004637107702312037,-0.07050008319843115
1751508167.5559392,0.0006971820394676255,-0.07063749527468692
1751508167.6779213,0.0006971820394676255,-0.07063749527468692
1751508167.680602,0.0004741682287013906,-0.07076091625359673
1751508167.6901698,0.0004741682287013906,-0.07076091625359673
1751508167.7814624,0.0005660435062791964,-0.07087256199793118
1751508167.7967162,0.0005660435062791964,-0.07087256199793118
1751508167.8750837,0.0005233712215987723,-0.07097436568440976
1751508167.9734006,0.0005233712215987723,-0.07097436568440976
1751508167.9748707,0.0005428487823348814,-0.08097518088440976
1751508168.0851955,0.0005428487823348814,-0.08097518088440976
1751508168.0855567,0.0005323792781435386,-0.080071412546044
1751508168.1845655,0.0005323792781435386,-0.080071412546044
1751508168.1956892,0.0005351105080822343,-0.08043083378372638
1751508168.2501905,0.0005324741552101839,-0.08060163249215035
1751508168.2985907,0.0005324741552101839,-0.08060163249215035
1751508168.3596158,0.0005323856739094056,-0.08076433506179917
1751508168.4220595,0.0005323856739094056,-0.08076433506179917
1751508168.4863036,0.0005314064258918079,-0.08090349859818269
1751508168.5477312,0.0005309882996140411,-0.08102504266526414
1751508168.5993502,0.0005309882996140411,-0.08102504266526414
1751508168.6569743,0.0005304616460344259,-0.08112894901038682
1751508168.7037296,0.0005304616460344259,-0.08112894901038682
1751508168.7631526,0.0005300988393617074,-0.08122258316302773
1751508168.8128648,0.0005300988393617074,-0.08122258316302773
1751508168.868167,0.000529762819000891,-0.08130610650366214
1751508168.9165304,0.000529762819000891,-0.08130610650366214
1751508168.9851942,0.0005296904370638845,-0.09113584520366214
1751508169.0281713,0.0005296904370638845,-0.09113584520366214
1751508169.0935805,0.0005293866244834667,-0.09025435587291974
1751508169.1522214,0.0005292398721196313,-0.09058530451676726
1751508169.1900342,0.0005292398721196313,-0.09058530451676726
1751508169.324921,0.0005290704966849995,-0.09073059907325311
1751508169.3262208,0.0005290704966849995,-0.09073059907325311
1751508169.4136117,0.0005289494660215496,-0.09086909105460066
1751508169.415588,0.0005289494660215496,-0.09086909105460066
1751508169.5010042,0.0005288400310862358,-0.09098405623695299
1751508169.5178957,0.0005288400310862358,-0.09098405623695299
1751508169.6032832,0.0005287526201906859,-0.09108178828948557
1751508169.626988,0.0005287526201906859,-0.09108178828948557
1751508169.713776,0.0005286780766058607,-0.09116515301997778
1751508169.7486098,0.0005286169038219323,-0.09123671354395692
1751508169.8056931,0.0005286169038219323,-0.09123671354395692
1751508169.909752,0.0005285654348892381,-0.09129844719919523
1751508169.911705,0.0005285654348892381,-0.09129844719919523
1751508170.0169764,0.0005285229017975286,-0.09135231149674265
