Timestamp,Linear_X,Angular_Z
1751508505.6211874,0.06583278441422341,0.062218910295278367
1751508505.6756246,0.06506704264046559,0.06232977065217745
1751508505.7699258,0.060576602286344684,0.07233909175217745
1751508505.868839,0.061921803625747125,0.07144793539959363
1751508505.9700499,0.059190380469564756,0.07181995563396507
1751508506.0701878,0.058837684135236296,0.07200380597856847
1751508506.1678686,0.05810363055002542,0.07218054941240219
1751508506.2745004,0.057775564727262904,0.07233352245495833
1751508506.3684702,0.058482396398256316,0.07246934396902749
1751508506.4685092,0.0584112528115715,0.07258982575874891
1751508506.568858,0.05842848388692861,0.07269881524551967
1751508506.669517,0.057505706557558774,0.07279823403693506
1751508506.771919,0.058240674435333414,0.08282123493693505
1751508506.8712828,0.05733810394102967,0.08193477261653238
1751508506.9717135,0.05772011027475261,0.08228835388858254
1751508507.0776587,0.05718701193576251,0.0824526520761648
1751508507.1672163,0.05782807984126579,0.08260988299982235
1751508507.2662244,0.057266440157038405,0.0827419092171896
1751508507.3700218,0.05750008879612306,0.08285758171501133
1751508507.469694,0.05729589855300603,0.08295838202717538
1751508507.5733137,0.05747334095919074,0.08304718948196513
1751508507.6685402,0.05639548850868317,0.08312611353396378
1751508507.7688272,0.057437980515142276,0.0831968326833641
1751508507.8714998,0.05698885851063198,0.0931902506833641
1751508507.9681406,0.05605621530108615,0.09225537575149452
1751508508.0673966,0.05639469562250323,0.09258766449483638
1751508508.1668842,0.05624323829429817,0.09273111767946494
1751508508.2692478,0.05673052551502954,0.09286727354327916
1751508508.3670835,0.054533096165267615,0.0929796167992643
1751508508.4669685,0.05546141800363238,0.09307459491201883
1751508508.5678127,0.05480530649072751,0.09315486644092277
1751508508.6733544,0.054249526188145006,0.0932230159635048
1751508508.7740738,0.05461733120953676,0.09328157116256396
1751508508.87398,0.05471938431506715,0.09333197901062287
1751508508.9850793,0.05468172274061797,0.09985385593832355
1751508509.081115,0.05320677779157022,0.09924260260387334
1751508509.1915474,0.052788159088224235,0.09945801268980888
1751508509.2856832,0.05218708765787694,0.09954911982090558
1751508509.3897822,0.052500103766629155,0.09963429027090258
1751508509.4971073,0.053087888335709064,0.09970319102826873
1751508509.5814264,0.05489839638715828,0.09975973466360066
1751508509.6932528,0.053141354655025494,0.09980630019320663
1751508509.7907867,0.054523315859800026,0.09984456260636783
1751508509.895776,0.05283339962619663,0.09987600449091115
1751508510.0015218,0.05428199176673526,0.09990184468340756
1751508510.1031756,0.05355151972032779,0.09990314882506164
1751508510.2031128,0.05525739388202312,0.09992258465034788
1751508510.3095264,0.05411769167459621,0.0999363567827438
1751508510.4105804,0.055925534246069275,0.09994794105255285
1751508510.513787,0.0553931886264583,0.0999574318030443
1751508510.616476,0.057157206010777,0.09996523483109038
1751508510.7166736,0.05669646963829829,0.09997164729416405
1751508510.810975,0.05877815419673572,0.09997691764332495
1751508510.907362,0.05923402919093719,0.09998125109514931
1751508511.000784,0.060806563851161455,0.09998481122184556
